artifact,prop_min,node_id_min,prop_max,node_id_max,prop_mean
artifact88,388,node1,388,node3,388
artifact880,1180,node1,1180,node3,1180
artifact881,1181,node1,1181,node3,1181
artifact882,1182,node1,1182,node3,1182
artifact883,1183,node1,1183,node3,1183
artifact884,1184,node1,1184,node3,1184
artifact885,1185,node1,1185,node3,1185
artifact886,1186,node1,1186,node3,1186
artifact887,1187,node1,1187,node3,1187
artifact888,1188,node1,1188,node3,1188
artifact889,1189,node1,1189,node3,1189
artifact89,389,node1,389,node3,389
artifact890,1190,node1,1190,node3,1190
artifact891,1191,node1,1191,node3,1191
artifact892,1192,node1,1192,node3,1192
artifact893,1193,node1,1193,node3,1193
artifact894,1194,node1,1194,node3,1194
artifact895,1195,node1,1195,node3,1195
artifact896,1196,node1,1196,node3,1196
artifact897,1197,node1,1197,node3,1197
artifact898,1198,node1,1198,node3,1198
artifact899,1199,node1,1199,node3,1199
artifact9,309,node1,309,node3,309
artifact90,390,node1,390,node3,390
artifact900,1200,node1,1200,node3,1200
artifact901,1201,node1,1201,node3,1201
artifact902,1202,node1,1202,node3,1202
artifact903,1203,node1,1203,node3,1203
artifact904,1204,node1,1204,node3,1204
artifact905,1205,node1,1205,node3,1205
artifact906,1206,node1,1206,node3,1206
artifact907,1207,node1,1207,node3,1207
artifact908,1208,node1,1208,node3,1208
artifact909,1209,node1,1209,node3,1209
artifact91,391,node1,391,node3,391
artifact910,1210,node1,1210,node3,1210
artifact911,1211,node1,1211,node3,1211
artifact912,1212,node1,1212,node3,1212
artifact913,1213,node1,1213,node3,1213
artifact914,1214,node1,1214,node3,1214
artifact915,1215,node1,1215,node3,1215
artifact916,1216,node1,1216,node3,1216
artifact917,1217,node1,1217,node3,1217
artifact918,1218,node1,1218,node3,1218
artifact919,1219,node1,1219,node3,1219
artifact92,392,node1,392,node3,392
artifact920,1220,node1,1220,node3,1220
artifact921,1221,node1,1221,node3,1221
artifact922,1222,node1,1222,node3,1222
artifact923,1223,node1,1223,node3,1223
artifact924,1224,node1,1224,node3,1224
artifact925,1225,node1,1225,node3,1225
artifact926,1226,node1,1226,node3,1226
artifact927,1227,node1,1227,node3,1227
artifact928,1228,node1,1228,node3,1228
artifact929,1229,node1,1229,node3,1229
artifact93,393,node1,393,node3,393
artifact930,1230,node1,1230,node3,1230
artifact931,1231,node1,1231,node3,1231
artifact932,1232,node1,1232,node3,1232
artifact933,1233,node1,1233,node3,1233
artifact934,1234,node1,1234,node3,1234
artifact935,1235,node1,1235,node3,1235
artifact936,1236,node1,1236,node3,1236
artifact937,1237,node1,1237,node3,1237
artifact938,1238,node1,1238,node3,1238
artifact939,1239,node1,1239,node3,1239
artifact94,394,node1,394,node3,394
artifact940,1240,node1,1240,node3,1240
artifact941,1241,node1,1241,node3,1241
artifact942,1242,node1,1242,node3,1242
artifact943,1243,node1,1243,node3,1243
artifact944,1244,node1,1244,node3,1244
artifact945,1245,node1,1245,node3,1245
artifact946,1246,node1,1246,node3,1246
artifact947,1247,node1,1247,node3,1247
artifact948,1248,node1,1248,node3,1248
artifact949,1249,node1,1249,node3,1249
artifact95,395,node1,395,node3,395
artifact950,1250,node1,1250,node3,1250
artifact951,1251,node1,1251,node3,1251
artifact952,1252,node1,1252,node3,1252
artifact953,1253,node1,1253,node3,1253
artifact954,1254,node1,1254,node3,1254
artifact955,1255,node1,1255,node3,1255
artifact956,1256,node1,1256,node3,1256
artifact957,1257,node1,1257,node3,1257
artifact958,1258,node1,1258,node3,1258
artifact959,1259,node1,1259,node3,1259
artifact96,396,node1,396,node3,396
artifact960,1260,node1,1260,node3,1260
artifact961,1261,node1,1261,node3,1261
artifact962,1262,node1,1262,node3,1262
artifact963,1263,node1,1263,node3,1263
artifact964,1264,node1,1264,node3,1264
artifact965,1265,node1,1265,node3,1265
artifact966,1266,node1,1266,node3,1266
artifact967,1267,node1,1267,node3,1267
artifact968,1268,node1,1268,node3,1268
artifact969,1269,node1,1269,node3,1269
artifact97,397,node1,397,node3,397
artifact970,1270,node1,1270,node3,1270
artifact971,1271,node1,1271,node3,1271
artifact972,1272,node1,1272,node3,1272
artifact973,1273,node1,1273,node3,1273
artifact974,1274,node1,1274,node3,1274
artifact975,1275,node1,1275,node3,1275
artifact976,1276,node1,1276,node3,1276
artifact977,1277,node1,1277,node3,1277
artifact978,1278,node1,1278,node3,1278
artifact979,1279,node1,1279,node3,1279
artifact98,398,node1,398,node3,398
artifact980,1280,node1,1280,node3,1280
artifact981,1281,node1,1281,node3,1281
artifact982,1282,node1,1282,node3,1282
artifact983,1283,node1,1283,node3,1283
artifact984,1284,node1,1284,node3,1284
artifact985,1285,node1,1285,node3,1285
artifact986,1286,node1,1286,node3,1286
artifact987,1287,node1,1287,node3,1287
artifact988,1288,node1,1288,node3,1288
artifact989,1289,node1,1289,node3,1289
artifact99,399,node1,399,node3,399
artifact990,1290,node1,1290,node3,1290
artifact991,1291,node1,1291,node3,1291
artifact992,1292,node1,1292,node3,1292
artifact993,1293,node1,1293,node3,1293
artifact994,1294,node1,1294,node3,1294
artifact995,1295,node1,1295,node3,1295
artifact996,1296,node1,1296,node3,1296
artifact997,1297,node1,1297,node3,1297
artifact998,1298,node1,1298,node3,1298
artifact999,1299,node1,1299,node3,1299
